url,title,price,description,stock,tags,categories,sku,poids,longueur,largeur,hauteur
https://scrapeme.live/shop/Frillish/,Frillish,"£,63.00","If its veil-like arms stun and wrap a foe, that foe will be dragged miles below the surface, never to return.",32 in stock,"Floating,frillish,Water Absorb","Floating,Pokemon",5310,72.8 kg,3,3,3
https://scrapeme.live/shop/Foongus/,Foongus,"£,129.00","It lures Pokémon with its pattern that looks just like a Poké Ball, then releases poison spores.",225 in stock,"Effect Spore,foongus,Mushroom","Mushroom,Pokemon",7154,2.2 kg,,,
https://scrapeme.live/shop/Escavalier/,Escavalier,"£,189.00",These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.,281 in stock,"Cavalry,escavalier,Swarm","Cavalry,Pokemon",1906,72.8 kg,3,3,3
https://scrapeme.live/shop/Karrablast/,Karrablast,"£,41.00",For some reason they evolve when they receive electrical energy while they are attacking Shelmet.,296 in stock,"Clamping,karrablast,Shed Skin","Clamping,Pokemon",9391,13 kg,1,1,1
https://scrapeme.live/shop/Sawsbuck/,Sawsbuck,"£,76.00","They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",299 in stock,"Chlorophyll,sawsbuck,Season","Pokemon,Season",6782,203.9 kg,6,6,6
https://scrapeme.live/shop/Deerling/,Deerling,"£,141.00",The turning of the seasons changes the color and scent of this Pokémon’s fur. People use it to mark the seasons.,159 in stock,"Chlorophyll,deerling,Season","Pokemon,Season",5837,43 kg,2,2,2
https://scrapeme.live/shop/Vanilluxe/,Vanilluxe,"£,89.00","Swallowing large amounts of water, they make snow clouds inside their bodies and, when angry, cause violent blizzards.",30 in stock,"Ice Body,Snowstorm,vanilluxe","Pokemon,Snowstorm",2362,126.8 kg,4,4,4
https://scrapeme.live/shop/Vanillish/,Vanillish,"£,93.00","Snowy mountains are this Pokémon’s habitat. During an ancient ice age, they moved to southern areas.",218 in stock,"Ice Body,Icy Snow,vanillish","Icy Snow,Pokemon",5776,90.4 kg,3,3,3
https://scrapeme.live/shop/Accelgor/,Accelgor,"£,129.00","When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane.",124 in stock,"accelgor,Hydration,Shell Out","Pokemon,Shell Out",7958,55.8 kg,2,2,2
https://scrapeme.live/shop/Shelmet/,Shelmet,"£,190.00",It evolves when bathed in an electric-like energy along with Karrablast. The reason is still unknown.,131 in stock,"Hydration,shelmet,Snail","Pokemon,Snail",8708,17 kg,1,1,1
https://scrapeme.live/shop/Cryogonal/,Cryogonal,"£,72.00","They are composed of ice crystals. They capture prey with chains of ice, freezing the prey at -148 degrees Fahrenheit.",203 in stock,"cryogonal,Crystallizing,Levitate","Crystallizing,Pokemon",5993,326.3 kg,3,3,3
https://scrapeme.live/shop/Beartic/,Beartic,"£,28.00",It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.,272 in stock,"beartic,Freezing,Snow Cloak","Freezing,Pokemon",1322,573.2 kg,8,8,8
https://scrapeme.live/shop/Cubchoo/,Cubchoo,"£,62.00","Their snot is a barometer of health. When healthy, their snot is sticky and the power of their ice moves increases.",45 in stock,"Chill,cubchoo,Snow Cloak","Chill,Pokemon",3643,18.7 kg,1,1,1
https://scrapeme.live/shop/Haxorus/,Haxorus,"£,135.00",Their sturdy tusks will stay sharp even if used to cut steel beams. These Pokémon are covered in hard armor.,239 in stock,"Axe Jaw,haxorus,Rivalry","Axe Jaw,Pokemon",3951,232.6 kg,5,5,5
https://scrapeme.live/shop/Fraxure/,Fraxure,"£,64.00","A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle.",234 in stock,"Axe Jaw,fraxure,Rivalry","Axe Jaw,Pokemon",8993,79.4 kg,3,3,3
https://scrapeme.live/shop/Axew/,Axew,"£,123.00","They mark their territory by leaving gashes in trees with their tusks. If a tusk breaks, a new one grows in quickly.",142 in stock,"axew,Rivalry,Tusk","Pokemon,Tusk",9236,39.7 kg,2,2,2
https://scrapeme.live/shop/Lampent/,Lampent,"£,157.00",It arrives near the moment of death and steals spirit from the body.,48 in stock,"Flash Fire,Lamp,lampent","Lamp,Pokemon",6418,28.7 kg,2,2,2
https://scrapeme.live/shop/Litwick/,Litwick,"£,37.00","Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",76 in stock,"Candle,Flash Fire,litwick","Candle,Pokemon",7933,6.8 kg,1,1,1
https://scrapeme.live/shop/Elgyem/,Elgyem,"£,107.00",Rumors of its origin are linked to a UFO crash site in the desert 50 years ago.,111 in stock,"Cerebral,elgyem,Synchronize","Cerebral,Pokemon",3449,19.8 kg,1,1,1
https://scrapeme.live/shop/Beheeyem/,Beheeyem,"£,34.00",It uses psychic power to control an opponent’s brain and tamper with its memories.,68 in stock,"beheeyem,Cerebral,Synchronize","Cerebral,Pokemon",7367,76.1 kg,3,3,3
https://scrapeme.live/shop/Eelektross/,Eelektross,"£,123.00",They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,111 in stock,"eelektross,EleFish,Levitate","EleFish,Pokemon",2066,177.5 kg,6,6,6
https://scrapeme.live/shop/Eelektrik/,Eelektrik,"£,198.00","These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",150 in stock,"eelektrik,EleFish,Levitate","EleFish,Pokemon",5128,48.5 kg,3,3,3
https://scrapeme.live/shop/Tynamo/,Tynamo,"£,82.00","One alone can emit only a trickle of electricity, so a group of them gathers to unleash a powerful electric shock.",46 in stock,"EleFish,Levitate,tynamo","EleFish,Pokemon",7438,0.7 kg,,,
https://scrapeme.live/shop/Klinklang/,Klinklang,"£,178.00",Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.,87 in stock,"Gear,klinklang,Plus","Gear,Pokemon",9489,178.6 kg,2,2,2
https://scrapeme.live/shop/Stunfisk/,Stunfisk,"£,67.00","It conceals itself in the mud of the seashore. Then it waits. When prey touch it, it delivers a jolt of electricity.",288 in stock,"Static,stunfisk,Trap","Pokemon,Trap",2448,24.3 kg,2,2,2
https://scrapeme.live/shop/Deino/,Deino,"£,63.00","Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves.",40 in stock,"deino,Hustle,Irate","Irate,Pokemon",8088,38.1 kg,2,2,2
https://scrapeme.live/shop/Durant/,Durant,"£,28.00","They attack in groups, covering themselves in steel armor to protect themselves from Heatmor.",272 in stock,"durant,Iron Ant,Swarm","Iron Ant,Pokemon",2490,72.8 kg,1,1,1
https://scrapeme.live/shop/Heatmor/,Heatmor,"£,81.00","It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them.",299 in stock,"Anteater,Flash Fire,heatmor","Anteater,Pokemon",5965,127.9 kg,4,4,4
https://scrapeme.live/shop/Mandibuzz/,Mandibuzz,"£,89.00","Watching from the sky, they swoop to strike weakened Pokémon on the ground. They decorate themselves with bones.",296 in stock,"Big Pecks,Bone Vulture,mandibuzz","Bone Vulture,Pokemon",7635,87.1 kg,3,3,3
https://scrapeme.live/shop/Vullaby/,Vullaby,"£,61.00",Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.,16 in stock,"Big Pecks,Diapered,vullaby","Diapered,Pokemon",8446,19.8 kg,1,1,1
https://scrapeme.live/shop/Braviary/,Braviary,"£,83.00",They fight for their friends without any thought about danger to themselves. One can carry a car while flying.,262 in stock,"braviary,Keen Eye,Valiant","Pokemon,Valiant",1770,90.4 kg,4,4,4
https://scrapeme.live/shop/Rufflet/,Rufflet,"£,60.00","They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger.",194 in stock,"Eaglet,Keen Eye,rufflet","Eaglet,Pokemon",8587,23.1 kg,1,1,1
https://scrapeme.live/shop/Bouffalant/,Bouffalant,"£,59.00","Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt.",201 in stock,"Bash Buffalo,bouffalant,Reckless","Bash Buffalo,Pokemon",5666,208.6 kg,5,5,5
https://scrapeme.live/shop/Bisharp/,Bisharp,"£,129.00",Bisharp pursues prey in the company of a large group of Pawniard. Then Bisharp finishes off the prey.,255 in stock,"bisharp,Inner Focus,Sword Blade","Pokemon,Sword Blade",8828,154.3 kg,5,5,5
https://scrapeme.live/shop/Pawniard/,Pawniard,"£,37.00","Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey.",58 in stock,"Inner Focus,pawniard,Sharp Blade","Pokemon,Sharp Blade",3172,22.5 kg,1,1,1
https://scrapeme.live/shop/Golurk/,Golurk,"£,74.00",It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.,133 in stock,"Automaton,golurk,Iron Fist","Automaton,Pokemon",5196,727.5 kg,9,9,9
https://scrapeme.live/shop/Golett/,Golett,"£,89.00",Ancient science fashioned this Pokémon from clay. It’s been active for thousands of years.,274 in stock,"Automaton,golett,Iron Fist","Automaton,Pokemon",8500,202.8 kg,3,3,3
https://scrapeme.live/shop/Druddigon/,Druddigon,"£,110.00","It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move.",266 in stock,"Cave,druddigon,Rough Skin","Cave,Pokemon",4185,306.4 kg,5,5,5
https://scrapeme.live/shop/Mienshao/,Mienshao,"£,50.00","Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop.",253 in stock,"Inner Focus,Martial Arts,mienshao","Martial Arts,Pokemon",8121,78.3 kg,4,4,4
https://scrapeme.live/shop/Mienfoo/,Mienfoo,"£,197.00","In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies.",82 in stock,"Inner Focus,Martial Arts,mienfoo","Martial Arts,Pokemon",2424,44.1 kg,2,2,2
https://scrapeme.live/shop/Spinarak/,Spinarak,"£,199.00",The web spun by Spinarak can be considered its second nervous system. It is said that this Pokémon can determine what kind of prey is touching its web just by the tiny vibrations it feels through the web’s strands.,136 in stock,"spinarak,String Spit,Swarm","Pokemon,String Spit",4388,18.7 kg,1,1,1
https://scrapeme.live/shop/Froakie/,Froakie,"£,38.00","It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.",143 in stock,"Bubble Frog,froakie,Torrent","Bubble Frog,Pokemon",8475,15.4 kg,1,1,1
https://scrapeme.live/shop/Delphox/,Delphox,"£,170.00","Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame.",146 in stock,"Blaze,delphox,Fox","Fox,Pokemon",3188,86 kg,4,4,4
https://scrapeme.live/shop/Braixen/,Braixen,"£,59.00","When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.",71 in stock,"Blaze,braixen,Fox","Fox,Pokemon",6617,32 kg,3,3,3
https://scrapeme.live/shop/Fennekin/,Fennekin,"£,123.00","As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.",183 in stock,"Blaze,fennekin,Fox","Fox,Pokemon",1069,20.7 kg,1,1,1
https://scrapeme.live/shop/Chesnaught/,Chesnaught,"£,96.00","When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast.",145 in stock,"chesnaught,Overgrow,Spiny Armor","Pokemon,Spiny Armor",5360,198.4 kg,5,5,5
https://scrapeme.live/shop/Chespin/,Chespin,"£,185.00",Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn’t faze it.,267 in stock,"chespin,Overgrow,Spiny Nut","Pokemon,Spiny Nut",2048,19.8 kg,1,1,1
https://scrapeme.live/shop/Quilladin/,Quilladin,"£,161.00",They strengthen their lower bodies by running into one another. They are very kind and won’t start fights.,61 in stock,"Overgrow,quilladin,Spiny Armor","Pokemon,Spiny Armor",7500,63.9 kg,2,2,2
https://scrapeme.live/shop/Genesect/,Genesect,"£,173.00",This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,30 in stock,"Download,genesect,Paleozoic","Paleozoic,Pokemon",4041,181.9 kg,4,4,4
https://scrapeme.live/shop/Zekrom/,Zekrom,"£,135.00","Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",253 in stock,"Deep Black,Teravolt,zekrom","Deep Black,Pokemon",8154,760.6 kg,9,9,9
https://scrapeme.live/shop/Reshiram/,Reshiram,"£,147.00","When Reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather.",235 in stock,"reshiram,Turboblaze,Vast White","Pokemon,Vast White",6531,727.5 kg,10,10,10
https://scrapeme.live/shop/Virizion/,Virizion,"£,156.00",Legends say this Pokémon confounded opponents with its swift movements.,161 in stock,"Grassland,Justified,virizion","Grassland,Pokemon",7907,440.9 kg,6,6,6
https://scrapeme.live/shop/Terrakion/,Terrakion,"£,87.00","Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",136 in stock,"Cavern,Justified,terrakion","Cavern,Pokemon",1701,573.2 kg,6,6,6
https://scrapeme.live/shop/Cobalion/,Cobalion,"£,111.00",It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,94 in stock,"cobalion,Iron Will,Justified","Iron Will,Pokemon",5798,551.2 kg,6,6,6
https://scrapeme.live/shop/Volcarona/,Volcarona,"£,94.00","When volcanic ash darkened the atmosphere, it is said that Volcarona’s fire provided a replacement for the sun.",57 in stock,"Flame Body,sun,volcarona","Pokemon,Sun",6817,101.4 kg,5,5,5
https://scrapeme.live/shop/Hydreigon/,Hydreigon,"£,86.00","It responds to movement by attacking. This scary, three-headed Pokémon devours everything in its path!",299 in stock,"Brutal,hydreigon,Levitate","Brutal,Pokemon",9310,352.7 kg,5,5,5
https://scrapeme.live/shop/Zweilous/,Zweilous,"£,199.00","After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",69 in stock,"Hostile,Hustle,zweilous","Hostile,Pokemon",6661,110.2 kg,4,4,4
https://scrapeme.live/shop/Gogoat/,Gogoat,"£,97.00",They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,104 in stock,"gogoat,Mount,Sap Sipper","Mount,Pokemon",6039,200.6 kg,5,5,5
https://scrapeme.live/shop/Skiddo/,Skiddo,"£,129.00","If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.",271 in stock,"Mount,Sap Sipper,skiddo","Mount,Pokemon",5049,68.3 kg,2,2,2
https://scrapeme.live/shop/Florges/,Florges,"£,93.00","In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.",25 in stock,"florges,Flower Veil,Garden","Garden,Pokemon",9793,22 kg,3,3,3
https://scrapeme.live/shop/Floette/,Floette,"£,149.00","When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance.",270 in stock,"floette,Flower Veil,Single Bloom","Pokemon,Single Bloom",4585,2 kg,,,
https://scrapeme.live/shop/Flabebe/,Flabebe,"£,79.00","When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart.",24 in stock,"flabebe,Flower Veil,Single Bloom","Pokemon,Single Bloom",1253,0.2 kg,,,
https://scrapeme.live/shop/Pyroar/,Pyroar,"£,127.00","With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.",38 in stock,"pyroar,Rivalry,Royal","Pokemon,Royal",5896,179.7 kg,4,4,4
https://scrapeme.live/shop/Litleo/,Litleo,"£,34.00",They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,288 in stock,"Lion Cub,litleo,Rivalry","Lion Cub,Pokemon",5074,29.8 kg,2,2,2
https://scrapeme.live/shop/Vivillon/,Vivillon,"£,177.00",The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,208 in stock,"Scale,Shield Dust,vivillon","Pokemon,Scale",9125,37.5 kg,3,3,3
https://scrapeme.live/shop/Scatterbug/,Scatterbug,"£,40.00","The powder that covers its body regulates its temperature, so it can live in any region or climate.",50 in stock,"scatterbug,Scatterdust,Shield Dust","Pokemon,Scatterdust",5928,5.5 kg,1,1,1
https://scrapeme.live/shop/Spewpa/,Spewpa,"£,155.00","The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.",168 in stock,"Scatterdust,Shed Skin,spewpa","Pokemon,Scatterdust",2784,18.5 kg,1,1,1
https://scrapeme.live/shop/Talonflame/,Talonflame,"£,84.00","When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.",205 in stock,"Flame Body,Scorching,talonflame","Pokemon,Scorching",6530,54 kg,3,3,3
https://scrapeme.live/shop/Fletchinder/,Fletchinder,"£,147.00","The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going.",36 in stock,"Ember,Flame Body,fletchinder","Ember,Pokemon",9413,35.3 kg,2,2,2
https://scrapeme.live/shop/Fletchling/,Fletchling,"£,43.00","Despite the beauty of its lilting voice, it’s merciless to intruders that enter its territory.",127 in stock,"Big Pecks,fletchling,Tiny Robin","Pokemon,Tiny Robin",6897,3.7 kg,1,1,1
https://scrapeme.live/shop/Bunnelby/,Bunnelby,"£,66.00",It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly.,194 in stock,"bunnelby,Digging,Pickup","Digging,Pokemon",1862,11 kg,1,1,1
https://scrapeme.live/shop/Greninja/,Greninja,"£,42.00","It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.",213 in stock,"greninja,Ninja,Torrent","Ninja,Pokemon",1004,88.2 kg,4,4,4
https://scrapeme.live/shop/Frogadier/,Frogadier,"£,125.00","Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute’s time.",58 in stock,"Bubble Frog,frogadier,Torrent","Bubble Frog,Pokemon",4488,24 kg,2,2,2
https://scrapeme.live/shop/Clauncher/,Clauncher,"£,29.00","Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",152 in stock,"clauncher,Mega Launcher,Water Gun","Pokemon,Water Gun",3133,18.3 kg,1,1,1
https://scrapeme.live/shop/Dragalge/,Dragalge,"£,151.00","Tales are told of ships that wander into seas where Dragalge live, never to return.",254 in stock,"dragalge,Mock Kelp,Poison Point","Mock Kelp,Pokemon",8707,179.7 kg,5,5,5
https://scrapeme.live/shop/Skrelp/,Skrelp,"£,63.00",It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,184 in stock,"Mock Kelp,Poison Point,skrelp","Mock Kelp,Pokemon",4439,16.1 kg,1,1,1
https://scrapeme.live/shop/Barbaracle/,Barbaracle,"£,165.00","Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",123 in stock,"barbaracle,Collective,Sniper","Collective,Pokemon",2186,211.6 kg,4,4,4
https://scrapeme.live/shop/Binacle/,Binacle,"£,102.00","They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",143 in stock,"binacle,Sniper,Two-Handed","Pokemon,Two-Handed",2430,68.3 kg,1,1,1
https://scrapeme.live/shop/Malamar/,Malamar,"£,58.00","It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",294 in stock,"malamar,Overturning,Suction Cups","Overturning,Pokemon",8034,103.6 kg,4,4,4
https://scrapeme.live/shop/Inkay/,Inkay,"£,38.00","It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",167 in stock,"inkay,Revolving,Suction Cups","Pokemon,Revolving",5522,7.7 kg,1,1,1
https://scrapeme.live/shop/Slurpuff/,Slurpuff,"£,66.00","Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",262 in stock,"Meringue,slurpuff,Sweet Veil","Meringue,Pokemon",1013,11 kg,2,2,2
https://scrapeme.live/shop/Swirlix/,Swirlix,"£,90.00","Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",129 in stock,"Cotton Candy,Sweet Veil,swirlix","Cotton Candy,Pokemon",1694,7.7 kg,1,1,1
https://scrapeme.live/shop/Aromatisse/,Aromatisse,"£,194.00","Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",198 in stock,"aromatisse,Fragrance,Healer","Fragrance,Pokemon",7781,34.2 kg,2,2,2
https://scrapeme.live/shop/Spritzee/,Spritzee,"£,58.00","In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.",241 in stock,"Healer,Perfume,spritzee","Perfume,Pokemon",7207,1.1 kg,,,
https://scrapeme.live/shop/Doublade/,Doublade,"£,164.00","The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",144 in stock,"doublade,No Guard,Sword","Pokemon,Sword",3642,9.9 kg,2,2,2
https://scrapeme.live/shop/Honedge/,Honedge,"£,101.00","If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",101 in stock,"honedge,No Guard,Sword","Pokemon,Sword",2418,4.4 kg,2,2,2
https://scrapeme.live/shop/Espurr/,Espurr,"£,149.00","It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",169 in stock,"espurr,Keen Eye,Restraint","Pokemon,Restraint",6882,7.7 kg,1,1,1
https://scrapeme.live/shop/Furfrou/,Furfrou,"£,165.00","Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",180 in stock,"Fur Coat,furfrou,Poodle","Pokemon,Poodle",6858,61.7 kg,3,3,3
https://scrapeme.live/shop/Pangoro/,Pangoro,"£,76.00","It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",271 in stock,"Daunting,Iron Fist,pangoro","Daunting,Pokemon",3178,299.8 kg,6,6,6
https://scrapeme.live/shop/Trevenant/,Trevenant,"£,53.00","Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",167 in stock,"Elder Tree,Natural Cure,trevenant","Elder Tree,Pokemon",3436,156.5 kg,4,4,4
https://scrapeme.live/shop/Klefki/,Klefki,"£,179.00","It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.",30 in stock,"Key Ring,klefki,Prankster","Key Ring,Pokemon",2856,6.6 kg,,,
https://scrapeme.live/shop/Goodra/,Goodra,"£,192.00",It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,185 in stock,"Dragon,goodra,Hydration","Dragon,Pokemon",1614,331.8 kg,6,6,6
https://scrapeme.live/shop/Sliggoo/,Sliggoo,"£,109.00","Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",232 in stock,"Hydration,sliggoo,Soft Tissue","Pokemon,Soft Tissue",8675,38.6 kg,2,2,2
https://scrapeme.live/shop/Goomy/,Goomy,"£,110.00",It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,122 in stock,"goomy,Hydration,Soft Tissue","Pokemon,Soft Tissue",3506,6.2 kg,1,1,1
https://scrapeme.live/shop/Carbink/,Carbink,"£,171.00",It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,290 in stock,"carbink,Clear Body,Jewel","Jewel,Pokemon",1834,12.6 kg,1,1,1
https://scrapeme.live/shop/Dedenne/,Dedenne,"£,118.00","It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers.",71 in stock,"Antenna,dedenne,Pickup","Antenna,Pokemon",3410,4.9 kg,,,
https://scrapeme.live/shop/Hawlucha/,Hawlucha,"£,44.00","With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",30 in stock,"hawlucha,Limber,Wrestling","Pokemon,Wrestling",2009,47.4 kg,2,2,2
https://scrapeme.live/shop/Sylveon/,Sylveon,"£,48.00",It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,20 in stock,"Cute Charm,Intertwining,sylveon","Intertwining,Pokemon",8161,51.8 kg,3,3,3
https://scrapeme.live/shop/Aurorus/,Aurorus,"£,189.00","Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",243 in stock,"aurorus,Refrigerate,Tundra","Pokemon,Tundra",3008,496 kg,8,8,8
https://scrapeme.live/shop/Tyrantrum/,Tyrantrum,"£,26.00","Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",58 in stock,"Despot,Strong Jaw,tyrantrum","Despot,Pokemon",2750,595.2 kg,8,8,8
https://scrapeme.live/shop/Amaura/,Amaura,"£,155.00",This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,187 in stock,"amaura,Refrigerate,Tundra","Pokemon,Tundra",3786,55.6 kg,4,4,4
https://scrapeme.live/shop/Tyrunt/,Tyrunt,"£,62.00",Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,148 in stock,"Royal Heir,Strong Jaw,tyrunt","Pokemon,Royal Heir",6058,57.3 kg,2,2,2
https://scrapeme.live/shop/Heliolisk/,Heliolisk,"£,83.00","It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",43 in stock,"Generator,heliolisk,Sand Veil","Generator,Pokemon",3157,46.3 kg,3,3,3
https://scrapeme.live/shop/Clawitzer/,Clawitzer,"£,69.00","By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",65 in stock,"clawitzer,Howitzer,Mega Launcher","Howitzer,Pokemon",1535,77.8 kg,4,4,4
https://scrapeme.live/shop/Helioptile/,Helioptile,"£,62.00",The frills on either side of its head have cells that generate electricity when exposed to sunlight.,126 in stock,"Generator,helioptile,Sand Veil","Generator,Pokemon",3461,13.2 kg,1,1,1
https://scrapeme.live/shop/Popplio/,Popplio,"£,158.00",This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,83 in stock,"popplio,Sea Lion,Torrent","Pokemon,Sea Lion",7912,16.5 kg,1,1,1
https://scrapeme.live/shop/Incineroar/,Incineroar,"£,36.00","After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",201 in stock,"Blaze,Heel,incineroar","Heel,Pokemon",5027,183 kg,5,5,5
https://scrapeme.live/shop/Torracat/,Torracat,"£,184.00","It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",186 in stock,"Blaze,Fire Cat,torracat","Fire Cat,Pokemon",9406,55.1 kg,2,2,2
https://scrapeme.live/shop/Litten/,Litten,"£,132.00",It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,150 in stock,"Blaze,Fire Cat,litten","Fire Cat,Pokemon",6456,9.5 kg,1,1,1
https://scrapeme.live/shop/Decidueye/,Decidueye,"£,106.00","Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",268 in stock,"Arrow Quill,decidueye,Overgrow","Arrow Quill,Pokemon",7059,80.7 kg,5,5,5
https://scrapeme.live/shop/Dartrix/,Dartrix,"£,169.00",It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,169 in stock,"Blade Quill,dartrix,Overgrow","Blade Quill,Pokemon",4851,35.3 kg,2,2,2
https://scrapeme.live/shop/Volcanion/,Volcanion,"£,45.00",It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,238 in stock,"Steam,volcanion,Water Absorb","Pokemon,Steam",4693,429.9 kg,5,5,5
https://scrapeme.live/shop/Hoopa/,Hoopa,"£,189.00","It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",45 in stock,"hoopa,Magician,Mischief","Mischief,Pokemon",3194,19.8 kg,1,1,1
https://scrapeme.live/shop/Diancie/,Diancie,"£,27.00",It can instantly create many diamonds by compressing the carbon in the air between its hands.,231 in stock,"Clear Body,diancie,Jewel","Jewel,Pokemon",1266,19.4 kg,2,2,2
https://scrapeme.live/shop/Zygarde/,Zygarde,"£,83.00",It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,80 in stock,"Aura Break,Order,zygarde","Order,Pokemon",5609,672.4 kg,16,16,16
